0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
1,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
2,[0.27419354838709675, 0.46774193548387094, 0.25806451612903225]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
0,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
1,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
2,[0.28125, 0.46875, 0.25]
