0,[0.3817225512656003, 0.3521340667888975, 0.26614338194550224]
0,[0.13815292164122772, 0.5016512284645543, 0.3601958498942179]
0,[0.372655503467626, 0.47025351155809836, 0.1570909849742756]
0,[0.19427439191186252, 0.5146076048298955, 0.291118003258242]
0,[0.5387149370509039, 0.3237072921094935, 0.13757777083960257]
1,[0.1460947309197652, 0.4580594345500665, 0.39584583453016836]
1,[0.23228239786813548, 0.6213774737641043, 0.1463401283677602]
1,[0.17867101141411834, 0.6001046858990899, 0.22122430268679177]
1,[0.133723259955621, 0.5231752646437963, 0.34310147540058267]
1,[0.33637489287076777, 0.46640522891888314, 0.19721987821034898]
1,[0.31131389449067776, 0.5310424341595779, 0.1576436713497444]
1,[0.27945919794206214, 0.4115560536764491, 0.3089847483814888]
1,[0.2834758300001611, 0.3682458021273344, 0.34827836787250455]
2,[0.2622596681530256, 0.3403851201119702, 0.3973552117350043]
2,[0.18717319036532679, 0.6325377723557967, 0.1802890372788767]
2,[0.12874131211299866, 0.37857495442280065, 0.49268373346420075]
2,[0.1503982011503731, 0.4512723469181915, 0.39832945193143543]
0,[0.2203695567978311, 0.6270788564186697, 0.15255158678349934]
0,[0.28510588165672895, 0.626747726263516, 0.088146392079755]
0,[0.34034559683626864, 0.4520782255734178, 0.20757617759031344]
0,[0.09499573711936092, 0.23168309714229732, 0.6733211657383419]
0,[0.11343744252375616, 0.7718822046447675, 0.11468035283147632]
1,[0.10145474880732747, 0.33004399248406424, 0.5685012587086082]
1,[0.18073605752669974, 0.5923573594947141, 0.22690658297858604]
1,[0.116397082344133, 0.7949300738070758, 0.08867284384879137]
1,[0.12898940661963262, 0.7106458980517465, 0.16036469532862097]
1,[0.23244244746681572, 0.6553352479023422, 0.11222230463084212]
1,[0.1416275933199211, 0.5699013756895647, 0.28847103099051424]
1,[0.14258720342267933, 0.7549192243323131, 0.10249357224500771]
1,[0.1009965509555754, 0.5226926811116827, 0.37631076793274193]
2,[0.08831564943020043, 0.47783968872468335, 0.4338446618451163]
2,[0.2463967327133302, 0.45152316363078865, 0.302080103655881]
2,[0.20468334641374347, 0.5895135003583041, 0.20580315322795248]
2,[0.13335877280410086, 0.38396658724966615, 0.4826746399462329]
0,[0.44228024757161954, 0.4163707856859079, 0.14134896674247258]
0,[0.6136270328012278, 0.28891519676155764, 0.09745777043721461]
0,[0.4852551566771251, 0.37838217482873854, 0.1363626684941363]
0,[0.2433697052043544, 0.6112999505697265, 0.145330344225919]
1,[0.220189678989682, 0.5825005845465016, 0.19730973646381642]
1,[0.32769690490128855, 0.33189286185977757, 0.34041023323893393]
1,[0.23928652536849493, 0.6218078663197765, 0.13890560831172846]
1,[0.21893279093941712, 0.4649819011549722, 0.31608530790561074]
1,[0.5215541418401602, 0.3073740509719154, 0.17107180718792445]
1,[0.20401365671924318, 0.6537257840851199, 0.14226055919563682]
1,[0.21892508844560474, 0.5797719178490726, 0.20130299370532267]
2,[0.12758600477897025, 0.3396265531527634, 0.5327874420682663]
2,[0.13350761113991955, 0.2713775417923219, 0.5951148470677586]
2,[0.13678031103441957, 0.4447955383052119, 0.41842415066036853]
2,[0.2890978806358675, 0.3543042339641431, 0.35659788539998943]
0,[0.16969480373895876, 0.6975003026361962, 0.13280489362484504]
0,[0.31187323240140424, 0.597034707932498, 0.0910920596660976]
0,[0.4959577373544901, 0.39157812462516434, 0.1124641380203454]
0,[0.2520587460078641, 0.6414242538135309, 0.10651700017860524]
1,[0.18220571646009354, 0.6591667045910075, 0.1586275789488991]
1,[0.15746327576977975, 0.31000592764928314, 0.5325307965809372]
1,[0.2405156078627741, 0.6818847968654101, 0.07759959527181579]
1,[0.2340116694648878, 0.6564439557097638, 0.10954437482534848]
1,[0.45634799519764113, 0.40157799102924924, 0.14207401377310963]
1,[0.17600070979373628, 0.6627227102674558, 0.16127657993880795]
1,[0.20989868833344572, 0.6773845913749205, 0.11271672029163392]
2,[0.1589604498010698, 0.6598533276492957, 0.1811862225496346]
2,[0.5327126579668279, 0.29013131585755253, 0.17715602617561965]
2,[0.17299503121617632, 0.6547614685227195, 0.1722435002611041]
2,[0.1380125497382525, 0.640346972472908, 0.2216404777888395]
0,[0.14351381177963043, 0.772644891209049, 0.08384129701132062]
0,[0.576719239794168, 0.28894608797896726, 0.1343346722268647]
0,[0.6497182895839703, 0.22570877507979548, 0.12457293533623442]
0,[0.6395619466251237, 0.2672525935824107, 0.09318545979246565]
1,[0.5659621329694552, 0.34288595226593976, 0.09115191476460516]
1,[0.18704235396049804, 0.7012378416281277, 0.11171980441137418]
1,[0.5340796376193382, 0.340751523475746, 0.12516883890491579]
1,[0.53355387819081, 0.33129871830383467, 0.13514740350535545]
1,[0.10523751039512202, 0.443249655115476, 0.45151283448940194]
1,[0.4670093511673934, 0.46437750651200216, 0.06861314232060453]
1,[0.1435325455497598, 0.28569533690648174, 0.5707721175437585]
2,[0.16455003417072872, 0.23911949013800313, 0.5963304756912681]
2,[0.08118836837770742, 0.29672161744570763, 0.622090014176585]
2,[0.12936952794185738, 0.787401855730713, 0.08322861632742953]
2,[0.5653139262649252, 0.33987376529045377, 0.09481230844462103]
